# MSlice Cut of workspace "PLET_thf_background_summed_1.05meV_coh_rings"
# Cut axis: DeltaE,-3.0,0.699999988079071,0.014979757368564606
# Integration axis: |Q|,0.3,0.4,0.0
# (Energy Transfer (meV)) (Signal) (Error)
-1.932113825e+00          nan          nan
-1.917073174e+00          nan          nan
-1.902032524e+00          nan          nan
-1.886991874e+00          nan          nan
-1.871951223e+00          nan          nan
-1.856910573e+00          nan          nan
-1.841869922e+00          nan          nan
-1.826829272e+00          nan          nan
-1.811788622e+00          nan          nan
-1.796747971e+00          nan          nan
-1.781707321e+00          nan          nan
-1.766666671e+00          nan          nan
-1.751626020e+00          nan          nan
-1.736585370e+00          nan          nan
-1.721544720e+00          nan          nan
-1.706504069e+00          nan          nan
-1.691463419e+00          nan          nan
-1.676422768e+00          nan          nan
-1.661382118e+00          nan          nan
-1.646341468e+00          nan          nan
-1.631300817e+00          nan          nan
-1.616260167e+00          nan          nan
-1.601219517e+00          nan          nan
-1.586178866e+00          nan          nan
-1.571138216e+00          nan          nan
-1.556097566e+00          nan          nan
-1.541056915e+00          nan          nan
-1.526016265e+00          nan          nan
-1.510975615e+00          nan          nan
-1.495934964e+00          nan          nan
-1.480894314e+00          nan          nan
-1.465853663e+00          nan          nan
-1.450813013e+00          nan          nan
-1.435772363e+00          nan          nan
-1.420731712e+00          nan          nan
-1.405691062e+00          nan          nan
-1.390650412e+00          nan          nan
-1.375609761e+00          nan          nan
-1.360569111e+00          nan          nan
-1.345528461e+00          nan          nan
-1.330487810e+00          nan          nan
-1.315447160e+00          nan          nan
-1.300406510e+00          nan          nan
-1.285365859e+00          nan          nan
-1.270325209e+00          nan          nan
-1.255284558e+00          nan          nan
-1.240243908e+00          nan          nan
-1.225203258e+00          nan          nan
-1.210162607e+00          nan          nan
-1.195121957e+00          nan          nan
-1.180081307e+00          nan          nan
-1.165040656e+00          nan          nan
-1.150000006e+00          nan          nan
-1.134959356e+00          nan          nan
-1.119918705e+00 0.000000000e+00 0.000000000e+00
-1.104878055e+00 0.000000000e+00 0.000000000e+00
-1.089837405e+00 0.000000000e+00 0.000000000e+00
-1.074796754e+00 0.000000000e+00 0.000000000e+00
-1.059756104e+00 0.000000000e+00 0.000000000e+00
-1.044715453e+00 0.000000000e+00 0.000000000e+00
-1.029674803e+00 0.000000000e+00 0.000000000e+00
-1.014634153e+00 0.000000000e+00 0.000000000e+00
-9.995935024e-01 0.000000000e+00 0.000000000e+00
-9.845528520e-01 0.000000000e+00 0.000000000e+00
-9.695122017e-01 0.000000000e+00 0.000000000e+00
-9.544715513e-01 0.000000000e+00 0.000000000e+00
-9.394309009e-01 -3.402835813e-03 5.272967439e-03
-9.243902506e-01 -3.560214275e-04 1.635753907e-03
-9.093496002e-01 0.000000000e+00 0.000000000e+00
-8.943089499e-01 0.000000000e+00 0.000000000e+00
-8.792682995e-01 0.000000000e+00 0.000000000e+00
-8.642276492e-01 0.000000000e+00 0.000000000e+00
-8.491869988e-01 0.000000000e+00 0.000000000e+00
-8.341463484e-01 0.000000000e+00 0.000000000e+00
-8.191056981e-01 0.000000000e+00 0.000000000e+00
-8.040650477e-01 0.000000000e+00 0.000000000e+00
-7.890243974e-01 0.000000000e+00 0.000000000e+00
-7.739837470e-01 0.000000000e+00 0.000000000e+00
-7.589430967e-01 0.000000000e+00 0.000000000e+00
-7.439024463e-01 0.000000000e+00 0.000000000e+00
-7.288617959e-01 6.351658614e-06 1.363304378e-04
-7.138211456e-01 -6.441372054e-03 3.976866472e-03
-6.987804952e-01 0.000000000e+00 0.000000000e+00
-6.837398449e-01 0.000000000e+00 0.000000000e+00
-6.686991945e-01 1.597855728e-02 1.921887717e-02
-6.536585441e-01 2.225963962e-04 7.264478769e-04
-6.386178938e-01 0.000000000e+00 0.000000000e+00
-6.235772434e-01 -1.478936494e-03 1.472193116e-03
-6.085365931e-01 0.000000000e+00 0.000000000e+00
-5.934959427e-01 0.000000000e+00 0.000000000e+00
-5.784552924e-01 0.000000000e+00 0.000000000e+00
-5.634146420e-01 2.011357195e-02 1.366111916e-02
-5.483739916e-01 2.616283864e-04 6.086147886e-04
-5.333333413e-01 2.090058232e-02 1.591514511e-02
-5.182926909e-01 -1.092643297e-03 1.117684541e-02
-5.032520406e-01 -1.609056471e-04 5.868400902e-03
-4.882113902e-01 -2.040030250e-02 9.704430908e-03
-4.731707398e-01 -8.333583222e-03 4.920642159e-03
-4.581300895e-01 1.710237042e-03 1.643344559e-03
-4.430894391e-01 -2.381363621e-03 1.869014537e-03
-4.280487888e-01 -2.209964076e-03 1.796601501e-03
-4.130081384e-01 -4.757314461e-04 4.692364613e-03
-3.979674881e-01 -2.381932949e-03 7.084596755e-03
-3.829268377e-01 1.630555572e-02 9.889268914e-03
-3.678861873e-01 0.000000000e+00 0.000000000e+00
-3.528455370e-01 3.822592707e-05 4.259893629e-04
-3.378048866e-01 2.340754317e-02 9.751453669e-03
-3.227642363e-01 1.135886873e-02 6.459349026e-03
-3.077235859e-01 -6.008089667e-03 2.897489570e-03
-2.926829356e-01 6.972024905e-03 4.955064480e-03
-2.776422852e-01 1.301737015e-02 6.235087513e-03
-2.626016348e-01 1.996463715e-03 3.641056431e-03
-2.475609845e-01 -1.022361365e-03 9.407742808e-04
-2.325203341e-01 3.594539582e-05 5.869940425e-03
-2.174796838e-01 1.866460678e-03 7.395626946e-03
-2.024390334e-01 3.913767775e-03 3.023567113e-03
-1.873983830e-01 -7.340877805e-03 3.815929144e-03
-1.723577327e-01 3.116364289e-03 4.684131200e-03
-1.573170823e-01 4.050383644e-03 3.224417049e-03
-1.422764320e-01 9.838815831e-03 7.933547043e-03
-1.272357816e-01 1.219312917e-02 8.144134269e-03
-1.121951313e-01 1.113287293e-03 7.375175986e-03
-9.715448090e-02 -1.370407859e-02 6.037097371e-03
-8.211383054e-02 1.158758603e-02 8.503299751e-03
-6.707318018e-02 -7.565179636e-04 9.539014521e-04
-5.203252982e-02 -1.051049792e-02 5.045197393e-03
-3.699187947e-02 1.176660704e-02 7.711132604e-03
-2.195122911e-02 8.543445545e-03 2.118987509e-02
-6.910578749e-03 4.731118387e-02 3.536857629e-02
8.130071609e-03 6.528461178e-02 2.605649386e-02
2.317072197e-02 1.810879718e-02 1.137496023e-02
3.821137233e-02 -8.758924681e-03 8.895991995e-03
5.325202268e-02 1.152986457e-02 9.393769773e-03
6.829267304e-02 1.273976043e-02 1.194541012e-02
8.333332340e-02 -1.243547202e-02 8.196821065e-03
9.837397376e-02 4.286831393e-03 7.858317664e-03
1.134146241e-01 5.446245754e-03 7.368582284e-03
1.284552745e-01 2.594033832e-03 7.290865605e-03
1.434959248e-01 3.383395976e-03 1.101190432e-02
1.585365752e-01 -2.970315876e-03 6.488547630e-03
1.735772255e-01 -4.406148183e-03 1.195156820e-02
1.886178759e-01 8.252779264e-03 1.094033436e-02
2.036585263e-01 4.100234964e-02 1.789956866e-02
2.186991766e-01 -2.860726565e-03 5.110209420e-03
2.337398270e-01 3.080069154e-02 1.754214481e-02
2.487804773e-01 3.314007412e-02 1.707002572e-02
2.638211277e-01 -1.369888027e-03 8.612491364e-03
2.788617781e-01 -5.482442999e-03 1.841939248e-02
2.939024284e-01 -6.112915153e-03 1.328889911e-02
3.089430788e-01 1.597477990e-02 1.139997251e-02
3.239837291e-01 1.712606281e-02 1.404925796e-02
3.390243795e-01 1.321476314e-02 2.017751029e-02
3.540650298e-01 2.569208596e-02 1.782790865e-02
3.691056802e-01 2.417602056e-02 2.021890318e-02
3.841463306e-01 1.469907717e-02 1.837866203e-02
3.991869809e-01 -4.230424311e-02 1.453876751e-02
4.142276313e-01 1.620610895e-03 1.568218824e-02
4.292682816e-01 5.436858058e-02 2.979199615e-02
4.443089320e-01 3.858087997e-02 3.580496791e-02
4.593495824e-01 6.660635320e-02 3.048595174e-02
4.743902327e-01 3.778040120e-02 3.221870378e-02
4.894308831e-01 2.417425191e-02 3.390000292e-02
5.044715334e-01 5.415615560e-03 3.280321216e-02
5.195121838e-01 4.751480862e-03 3.573138043e-02
5.345528341e-01 8.581434611e-02 5.676522444e-02
5.495934845e-01 -2.864759976e-02 3.683727347e-02
5.646341349e-01 7.941122247e-02 7.914953129e-02
5.796747852e-01 -2.458053119e-02 4.687377539e-02
5.947154356e-01 1.073630912e-01 5.581088083e-02
6.097560859e-01 -6.571872096e-02 7.258118768e-02
6.247967363e-01 6.236159276e-03 6.280784373e-02
6.398373866e-01 8.317037600e-02 7.201284608e-02
6.548780370e-01 1.099382539e-01 6.423550176e-02
6.699186874e-01 3.744195780e-02 4.775732488e-02
6.849593377e-01 6.767480425e-01 3.768675416e-01
6.999999881e-01 -5.691741394e-02 1.774943949e-01
